Country,Region,Area,Species,Average,Rank,% of gardens,,,,,,
England,MRO,Nottinghamshire,Collared_Dove,1.40,8,59.2,,,,,,
England,MRO,Nottinghamshire,Robin,1.40,9,85.4,,,,,,
England,MRO,Nottinghamshire,Dunnock,1.23,10,61.1,,,,,,
England,MRO,Nottinghamshire,Great_Tit,1.14,11,52.5,,,,,,
England,MRO,Nottinghamshire,Greenfinch,0.87,12,31.1,,,,,,
England,MRO,Nottinghamshire,Magpie,0.77,13,42.2,,,,,,
England,MRO,Nottinghamshire,Long_tailed_tit,0.77,14,24.7,,,,,,
England,MRO,Nottinghamshire,Feral_pigeon,0.51,15,16.0,,,,,,
England,MRO,Nottinghamshire,Coal_Tit,0.41,16,25.1,,,,,,
England,MRO,Nottinghamshire,Carrion_crow,0.40,17,19.1,,,,,,
England,MRO,Nottinghamshire,Wren,0.31,18,27.3,,,,,,
England,MRO,Nottinghamshire,Song_Thrush,0.25,19,19.9,,,,,,
England,MRO,Nottinghamshire,Jackdaw,0.22,20,8.4,,,,,,
England,MRO,Nottinghamshire,Bullfinch,0.16,21,7.9,,,,,,
England,MRO,Nottinghamshire,Tree_sparrow,0.15,22,4.1,,,,,,
England,MRO,Nottinghamshire,Pheasant,0.15,23,6.7,,,,,,
England,MRO,Nottinghamshire,Common_gull,0.10,24,2.3,,,,,,
England,MRO,Nottinghamshire,Rook,0.10,25,2.7,,,,,,
England,MRO,Nottinghamshire,Fieldfare,0.10,26,4.3,,,,,,
England,MRO,Nottinghamshire,Pied_wagtail,0.09,27,6.7,,,,,,
England,MRO,Nottinghamshire,Great_spotted_woodpecker,0.09,28,7.3,,,,,,
England,MRO,Nottinghamshire,Redwing,0.08,29,3.0,,,,,,
England,MRO,Nottinghamshire,Blackcap,0.07,30,6.1,,,,,,
England,MRO,Nottinghamshire,Black_headed_gull,0.05,31,1.3,,,,,,
England,MRO,Nottinghamshire,Mistle_thrush,0.05,32,3.8,,,,,,
England,MRO,Nottinghamshire,Yellowhammer,0.05,33,1.8,,,,,,
England,MRO,Nottinghamshire,Reed_bunting,0.04,34,1.6,,,,,,
England,MRO,Nottinghamshire,Sparrowhawk,0.04,35,3.8,,,,,,
England,MRO,Nottinghamshire,Jay,0.04,36,2.6,,,,,,
England,MRO,Nottinghamshire,Moorhen,0.04,37,2.0,,,,,,
England,MRO,Nottinghamshire,Nuthatch,0.03,38,2.4,,,,,,
England,MRO,Nottinghamshire,Stock_dove,0.03,39,1.6,,,,,,
England,MRO,Nottinghamshire,Siskin,0.03,40,1.5,,,,,,
England,MRO,Nottinghamshire,Redpoll,0.03,41,1.1,,,,,,
England,MRO,Nottinghamshire,Mallard,0.03,42,0.4,,,,,,
England,MRO,Nottinghamshire,Green_woodpecker,0.02,43,1.8,,,,,,
England,MRO,Nottinghamshire,Grey_wagtail,0.01,44,1.2,,,,,,
England,MRO,Nottinghamshire,Lesser_spotted_woodpecker,0.01,45,1.1,,,,,,
England,MRO,Nottinghamshire,Willow_tit,0.01,46,0.9,,,,,,
England,MRO,Nottinghamshire,Goldcrest,0.01,47,0.8,,,,,,
England,MRO,Nottinghamshire,Brambling,0.01,48,0.6,,,,,,
England,MRO,Nottinghamshire,Kestrel,0.01,49,0.8,,,,,,
England,MRO,Nottinghamshire,Marsh_tit,0.01,50,0.6,,,,,,
England,MRO,Nottinghamshire,Grey_heron,0.01,51,0.6,,,,,,
England,MRO,Nottinghamshire,Red_legged_partridge,0.01,52,0.3,,,,,,
England,MRO,Nottinghamshire,Buzzard,0.01,53,0.5,,,,,,
England,MRO,Nottinghamshire,Treecreeper,0.00,54,0.3,,,,,,
England,MRO,Nottinghamshire,Herring_gull,0.00,55,0.2,,,,,,
England,MRO,Nottinghamshire,Chiffchaff,0.00,56,0.2,,,,,,
England,MRO,Nottinghamshire,Linnet,0.00,57,0.2,,,,,,
England,MRO,Nottinghamshire,Tawny_owl,0.00,58,0.2,,,,,,
England,MRO,Nottinghamshire,Barn_owl,0.00,59,0.1,,,,,,
England,MRO,Nottinghamshire,Corn_bunting,0.00,59,0.1,,,,,,
England,MRO,Nottinghamshire,Meadow_pipit,0.00,61,0.1,,,,,,
England,MRO,Nottinghamshire,Raven,0.00,61,0.1,,,,,,
England,MRO,Nottinghamshire,Black_redstart,0.00,63,0.1,,,,,,
England,MRO,Nottinghamshire,Red_kite,0.00,63,0.0,,,,,,
England,MRO,Nottinghamshire,Lapwing,0.00,65,0.0,,,,,,
England,MRO,Nottinghamshire,Little_owl,0.00,66,0.0,,,,,,
England,MRO,Nottinghamshire,Ring_necked_parakeet,0.00,67,0.0,,,,,,
England,MRO,Nottinghamshire,Skylark,0.00,68,0.0,,,,,,
England,MRO,Nottinghamshire,Waxwing,0.00,68,0.0,,,,,,
England,MRO,Nottinghamshire,Great_black_backed_gull,0.00,70,0.0,,,,,,
England,MRO,Nottinghamshire,Grey_partridge,0.00,70,0.0,,,,,,
England,MRO,Nottinghamshire,Hooded_crow,0.00,70,0.0,,,,,,
England,MRO,Nottinghamshire,Lesser_black_backed_gull,0.00,70,0.0,,,,,,
England,MRO,Oxfordshire,Blackbird,3.34,1,97.5,,,,,,
England,MRO,Oxfordshire,House_Sparrow,3.12,2,63.8,,,,,,
England,MRO,Oxfordshire,Starling,2.63,3,53.9,,,,,,
England,MRO,Oxfordshire,Blue_Tit,2.54,4,85.6,,,,,,
England,MRO,Oxfordshire,Chaffinch,2.34,5,68.7,,,,,,
England,MRO,Oxfordshire,Woodpigeon,1.99,6,74.7,,,,,,
England,MRO,Oxfordshire,Goldfinch,1.65,7,39.6,,,,,,
England,MRO,Oxfordshire,Robin,1.44,8,88.0,,,,,,
England,MRO,Oxfordshire,Great_Tit,1.38,9,60.6,,,,,,
England,MRO,Oxfordshire,Dunnock,1.22,10,62.1,,,,,,
England,MRO,Oxfordshire,Collared_Dove,1.22,11,57.2,,,,,,
England,MRO,Oxfordshire,Long_tailed_tit,1.02,12,31.2,,,,,,
England,MRO,Oxfordshire,Greenfinch,0.90,13,33.7,,,,,,
England,MRO,Oxfordshire,Jackdaw,0.64,14,21.4,,,,,,
England,MRO,Oxfordshire,Magpie,0.54,15,32.4,,,,,,
England,MRO,Oxfordshire,Coal_Tit,0.43,16,27.0,,,,,,
England,MRO,Oxfordshire,Carrion_crow,0.36,17,17.9,,,,,,
England,MRO,Oxfordshire,Song_Thrush,0.32,18,26.6,,,,,,
England,MRO,Oxfordshire,Feral_pigeon,0.32,19,12.4,,,,,,
England,MRO,Oxfordshire,Wren,0.28,20,24.8,,,,,,
England,MRO,Oxfordshire,Blackcap,0.23,21,18.0,,,,,,
England,MRO,Oxfordshire,Rook,0.20,22,4.9,,,,,,
England,MRO,Oxfordshire,Pied_wagtail,0.17,23,13.2,,,,,,
England,MRO,Oxfordshire,Great_spotted_woodpecker,0.16,24,14.0,,,,,,
England,MRO,Oxfordshire,Bullfinch,0.15,25,8.0,,,,,,
England,MRO,Oxfordshire,Pheasant,0.13,26,6.6,,,,,,
England,MRO,Oxfordshire,Fieldfare,0.13,27,6.4,,,,,,
England,MRO,Oxfordshire,Reed_bunting,0.09,28,3.8,,,,,,
England,MRO,Oxfordshire,Redwing,0.07,29,2.7,,,,,,
England,MRO,Oxfordshire,Common_gull,0.06,30,1.7,,,,,,
England,MRO,Oxfordshire,Tree_sparrow,0.06,31,2.1,,,,,,
England,MRO,Oxfordshire,Red_kite,0.06,32,4.5,,,,,,
England,MRO,Oxfordshire,Nuthatch,0.05,33,3.8,,,,,,
England,MRO,Oxfordshire,Jay,0.04,34,3.0,,,,,,
England,MRO,Oxfordshire,Yellowhammer,0.04,35,1.8,,,,,,
England,MRO,Oxfordshire,Green_woodpecker,0.03,36,3.3,,,,,,
England,MRO,Oxfordshire,Siskin,0.03,37,1.9,,,,,,
England,MRO,Oxfordshire,Black_headed_gull,0.03,38,0.9,,,,,,
England,MRO,Oxfordshire,Redpoll,0.03,39,1.1,,,,,,
England,MRO,Oxfordshire,Moorhen,0.03,40,1.8,,,,,,
England,MRO,Oxfordshire,Mistle_thrush,0.03,41,2.0,,,,,,
England,MRO,Oxfordshire,Mallard,0.03,42,0.7,,,,,,
England,MRO,Oxfordshire,Stock_dove,0.02,43,1.2,,,,,,
England,MRO,Oxfordshire,Sparrowhawk,0.02,44,2.2,,,,,,
England,MRO,Oxfordshire,Marsh_tit,0.02,45,1.5,,,,,,
England,MRO,Oxfordshire,Grey_wagtail,0.02,46,1.7,,,,,,
England,MRO,Oxfordshire,Lesser_spotted_woodpecker,0.01,47,1.3,,,,,,
England,MRO,Oxfordshire,Goldcrest,0.01,48,1.0,,,,,,
England,MRO,Oxfordshire,Brambling,0.01,49,0.9,,,,,,
England,MRO,Oxfordshire,Buzzard,0.01,50,1.0,,,,,,
England,MRO,Oxfordshire,Willow_tit,0.01,51,0.7,,,,,,
England,MRO,Oxfordshire,Treecreeper,0.01,52,0.7,,,,,,
England,MRO,Oxfordshire,Kestrel,0.01,53,0.6,,,,,,
England,MRO,Oxfordshire,Red_legged_partridge,0.01,54,0.2,,,,,,
England,MRO,Oxfordshire,Grey_heron,0.01,55,0.6,,,,,,
England,MRO,Oxfordshire,Chiffchaff,0.01,56,0.4,,,,,,
England,MRO,Oxfordshire,Corn_bunting,0.00,57,0.3,,,,,,
England,MRO,Oxfordshire,Linnet,0.00,58,0.3,,,,,,
England,MRO,Oxfordshire,Barn_owl,0.00,59,0.2,,,,,,
England,MRO,Oxfordshire,Raven,0.00,60,0.1,,,,,,
England,MRO,Oxfordshire,Herring_gull,0.00,61,0.1,,,,,,
England,MRO,Oxfordshire,Tawny_owl,0.00,62,0.1,,,,,,
England,MRO,Oxfordshire,Black_redstart,0.00,63,0.1,,,,,,
England,MRO,Oxfordshire,Meadow_pipit,0.00,64,0.0,,,,,,
England,MRO,Oxfordshire,Great_black_backed_gull,0.00,65,0.0,,,,,,
England,MRO,Oxfordshire,Lapwing,0.00,65,0.0,,,,,,
England,MRO,Oxfordshire,Lesser_black_backed_gull,0.00,67,0.0,,,,,,
England,MRO,Oxfordshire,Grey_partridge,0.00,68,0.0,,,,,,
England,MRO,Oxfordshire,Hooded_crow,0.00,68,0.0,,,,,,
England,MRO,Oxfordshire,Little_owl,0.00,68,0.0,,,,,,
England,MRO,Oxfordshire,Ring_necked_parakeet,0.00,68,0.0,,,,,,
England,MRO,Oxfordshire,Skylark,0.00,68,0.0,,,,,,
England,MRO,Oxfordshire,Waxwing,0.00,68,0.0,,,,,,
England,MRO,Rutland,Blackbird,4.45,1,98.7,,,,,,
England,MRO,Rutland,House_Sparrow,4.40,2,77.4,,,,,,
England,MRO,Rutland,Starling,4.24,3,71.6,,,,,,
England,MRO,Rutland,Chaffinch,3.09,4,77.4,,,,,,
England,MRO,Rutland,Blue_Tit,2.32,5,83.7,,,,,,
England,MRO,Rutland,Woodpigeon,1.91,6,71.3,,,,,,
England,MRO,Rutland,Goldfinch,1.72,7,42.6,,,,,,
England,MRO,Rutland,Collared_Dove,1.49,8,64.7,,,,,,
England,MRO,Rutland,Dunnock,1.47,9,66.6,,,,,,
England,MRO,Rutland,Robin,1.47,10,90.0,,,,,,
England,MRO,Rutland,Great_Tit,1.31,11,60.3,,,,,,
England,MRO,Rutland,Greenfinch,1.23,12,41.8,,,,,,
England,MRO,Rutland,Jackdaw,0.98,13,27.4,,,,,,
England,MRO,Rutland,Long_tailed_tit,0.67,14,22.6,,,,,,
England,MRO,Rutland,Coal_Tit,0.42,15,26.3,,,,,,
England,MRO,Rutland,Carrion_crow,0.42,16,19.3,,,,,,
England,MRO,Rutland,Wren,0.31,17,28.1,,,,,,
England,MRO,Rutland,Magpie,0.30,18,21.3,,,,,,
England,MRO,Rutland,Song_Thrush,0.28,19,23.3,,,,,,
England,MRO,Rutland,Feral_pigeon,0.27,20,10.8,,,,,,
England,MRO,Rutland,Pheasant,0.27,21,18.1,,,,,,
England,MRO,Rutland,Common_gull,0.23,22,4.8,,,,,,
England,MRO,Rutland,Pied_wagtail,0.16,23,14.1,,,,,,
England,MRO,Rutland,Rook,0.15,24,4.0,,,,,,
England,MRO,Rutland,Tree_sparrow,0.15,25,4.4,,,,,,
England,MRO,Rutland,Great_spotted_woodpecker,0.14,26,13.7,,,,,,
England,MRO,Rutland,Bullfinch,0.13,27,8.1,,,,,,
England,MRO,Rutland,Fieldfare,0.11,28,7.3,,,,,,
England,MRO,Rutland,Mallard,0.10,29,1.2,,,,,,
England,MRO,Rutland,Redwing,0.10,30,2.0,,,,,,
England,MRO,Rutland,Black_headed_gull,0.08,31,2.8,,,,,,
England,MRO,Rutland,Reed_bunting,0.08,31,3.2,,,,,,
England,MRO,Rutland,Stock_dove,0.06,33,2.4,,,,,,
England,MRO,Rutland,Blackcap,0.05,34,4.4,,,,,,
England,MRO,Rutland,Moorhen,0.05,34,2.8,,,,,,
England,MRO,Rutland,Sparrowhawk,0.05,34,5.2,,,,,,
England,MRO,Rutland,Mistle_thrush,0.04,37,2.8,,,,,,
England,MRO,Rutland,Yellowhammer,0.04,37,1.6,,,,,,
England,MRO,Rutland,Green_woodpecker,0.03,39,2.8,,,,,,
England,MRO,Rutland,Willow_tit,0.03,39,1.6,,,,,,
England,MRO,Rutland,Grey_wagtail,0.02,41,2.0,,,,,,
England,MRO,Rutland,Marsh_tit,0.02,42,1.2,,,,,,
England,MRO,Rutland,Red_legged_partridge,0.02,42,0.8,,,,,,
England,MRO,Rutland,Herring_gull,0.02,44,0.8,,,,,,
England,MRO,Rutland,Lesser_spotted_woodpecker,0.02,44,1.6,,,,,,
England,MRO,Rutland,Brambling,0.01,46,1.2,,,,,,
England,MRO,Rutland,Chiffchaff,0.01,46,0.8,,,,,,
England,MRO,Rutland,Jay,0.01,46,1.2,,,,,,
England,MRO,Rutland,Linnet,0.01,46,0.8,,,,,,
England,MRO,Rutland,Siskin,0.01,46,1.2,,,,,,
England,MRO,Rutland,Goldcrest,0.01,51,0.4,,,,,,
England,MRO,Rutland,Kestrel,0.01,51,0.8,,,,,,
England,MRO,Rutland,Nuthatch,0.01,51,0.8,,,,,,
England,MRO,Rutland,Redpoll,0.01,51,0.4,,,,,,
England,MRO,Rutland,Grey_heron,0.00,55,0.4,,,,,,
England,MRO,Rutland,Raven,0.00,55,0.4,,,,,,
England,MRO,Rutland,Red_kite,0.00,55,0.4,,,,,,
England,MRO,Rutland,Treecreeper,0.00,55,0.4,,,,,,
England,MRO,Rutland,Barn_owl,0.00,59,0.0,,,,,,
England,MRO,Rutland,Black_redstart,0.00,59,0.0,,,,,,
England,MRO,Rutland,Buzzard,0.00,59,0.0,,,,,,
England,MRO,Rutland,Corn_bunting,0.00,59,0.0,,,,,,
England,MRO,Rutland,Great_black_backed_gull,0.00,59,0.0,,,,,,
England,MRO,Rutland,Grey_partridge,0.00,59,0.0,,,,,,
England,MRO,Rutland,Hooded_crow,0.00,59,0.0,,,,,,
England,MRO,Rutland,Lapwing,0.00,59,0.0,,,,,,
England,MRO,Rutland,Lesser_black_backed_gull,0.00,59,0.0,,,,,,
England,MRO,Rutland,Little_owl,0.00,59,0.0,,,,,,
England,MRO,Rutland,Meadow_pipit,0.00,59,0.0,,,,,,
England,MRO,Rutland,Ring_necked_parakeet,0.00,59,0.0,,,,,,
England,MRO,Rutland,Skylark,0.00,59,0.0,,,,,,
England,MRO,Rutland,Tawny_owl,0.00,59,0.0,,,,,,
England,MRO,Rutland,Waxwing,0.00,59,0.0,,,,,,
England,MRO,Shropshire,House_Sparrow,4.82,1,77.4,,,,,,
England,MRO,Shropshire,Blackbird,4.08,2,98.7,,,,,,
England,MRO,Shropshire,Blue_Tit,3.53,3,89.4,,,,,,
England,MRO,Shropshire,Chaffinch,2.99,4,67.4,,,,,,
England,MRO,Shropshire,Starling,2.76,5,47.0,,,,,,
England,MRO,Shropshire,Woodpigeon,2.08,6,71.8,,,,,,
England,MRO,Shropshire,Great_Tit,1.97,7,67.8,,,,,,
England,MRO,Shropshire,Goldfinch,1.77,8,36.7,,,,,,
England,MRO,Shropshire,Robin,1.77,9,93.2,,,,,,
England,MRO,Shropshire,Long_tailed_tit,1.51,10,35.5,,,,,,
England,MRO,Shropshire,Dunnock,1.40,11,63.0,,,,,,
England,MRO,Shropshire,Collared_Dove,1.10,12,49.0,,,,,,
England,MRO,Shropshire,Greenfinch,1.06,13,35.3,,,,,,
England,MRO,Shropshire,Coal_Tit,0.84,14,45.2,,,,,,
England,MRO,Shropshire,Magpie,0.76,15,42.0,,,,,,
England,MRO,Shropshire,Jackdaw,0.65,16,20.7,,,,,,
England,MRO,Shropshire,Carrion_crow,0.56,17,24.0,,,,,,
England,MRO,Shropshire,Song_Thrush,0.37,18,29.9,,,,,,
England,MRO,Shropshire,Feral_pigeon,0.34,19,12.5,,,,,,
England,MRO,Shropshire,Wren,0.33,20,27.7,,,,,,
England,MRO,Shropshire,Bullfinch,0.32,21,15.2,,,,,,
England,MRO,Shropshire,Pheasant,0.31,22,14.1,,,,,,
England,MRO,Shropshire,Nuthatch,0.30,23,21.6,,,,,,
England,MRO,Shropshire,Great_spotted_woodpecker,0.29,24,24.1,,,,,,
England,MRO,Shropshire,Pied_wagtail,0.24,25,17.8,,,,,,
England,MRO,Shropshire,Tree_sparrow,0.19,26,4.5,,,,,,
England,MRO,Shropshire,Blackcap,0.17,27,12.0,,,,,,
England,MRO,Shropshire,Fieldfare,0.16,28,9.2,,,,,,
England,MRO,Shropshire,Jay,0.11,29,8.1,,,,,,
England,MRO,Shropshire,Rook,0.10,30,2.9,,,,,,
England,MRO,Shropshire,Buzzard,0.09,31,6.5,,,,,,
England,MRO,Shropshire,Redpoll,0.08,32,2.7,,,,,,
England,MRO,Shropshire,Redwing,0.08,33,4.5,,,,,,
England,MRO,Shropshire,Siskin,0.07,34,3.6,,,,,,
England,MRO,Shropshire,Common_gull,0.06,35,1.5,,,,,,
England,MRO,Shropshire,Moorhen,0.06,36,3.0,,,,,,
England,MRO,Shropshire,Mistle_thrush,0.05,37,4.4,,,,,,
England,MRO,Shropshire,Mallard,0.05,38,1.0,,,,,,
England,MRO,Shropshire,Marsh_tit,0.04,39,3.1,,,,,,
England,MRO,Shropshire,Sparrowhawk,0.04,40,4.4,,,,,,
England,MRO,Shropshire,Brambling,0.04,41,2.6,,,,,,
England,MRO,Shropshire,Stock_dove,0.03,42,1.5,,,,,,
England,MRO,Shropshire,Reed_bunting,0.03,43,1.3,,,,,,
England,MRO,Shropshire,Lesser_spotted_woodpecker,0.03,44,2.4,,,,,,
England,MRO,Shropshire,Yellowhammer,0.03,45,1.4,,,,,,
England,MRO,Shropshire,Black_headed_gull,0.03,46,0.7,,,,,,
England,MRO,Shropshire,Grey_wagtail,0.02,47,2.0,,,,,,
England,MRO,Shropshire,Red_legged_partridge,0.02,48,0.7,,,,,,
England,MRO,Shropshire,Willow_tit,0.02,49,1.4,,,,,,
England,MRO,Shropshire,Treecreeper,0.02,50,1.9,,,,,,
England,MRO,Shropshire,Goldcrest,0.01,51,1.1,,,,,,
England,MRO,Shropshire,Kestrel,0.01,52,1.2,,,,,,
England,MRO,Shropshire,Green_woodpecker,0.01,53,0.9,,,,,,
England,MRO,Shropshire,Grey_heron,0.01,54,0.8,,,,,,
England,MRO,Shropshire,Raven,0.01,55,0.5,,,,,,
England,MRO,Shropshire,Linnet,0.00,56,0.3,,,,,,
England,MRO,Shropshire,Barn_owl,0.00,57,0.4,,,,,,
England,MRO,Shropshire,Chiffchaff,0.00,58,0.2,,,,,,
England,MRO,Shropshire,Tawny_owl,0.00,59,0.3,,,,,,
England,MRO,Shropshire,Corn_bunting,0.00,60,0.2,,,,,,
England,MRO,Shropshire,Little_owl,0.00,61,0.2,,,,,,
England,MRO,Shropshire,Herring_gull,0.00,62,0.1,,,,,,
England,MRO,Shropshire,Meadow_pipit,0.00,63,0.1,,,,,,
England,MRO,Shropshire,Lapwing,0.00,64,0.0,,,,,,
England,MRO,Shropshire,Red_kite,0.00,65,0.0,,,,,,
England,MRO,Shropshire,Ring_necked_parakeet,0.00,66,0.0,,,,,,
England,MRO,Shropshire,Waxwing,0.00,66,0.0,,,,,,
England,MRO,Shropshire,Black_redstart,0.00,68,0.0,,,,,,
England,MRO,Shropshire,Great_black_backed_gull,0.00,68,0.0,,,,,,
England,MRO,Shropshire,Grey_partridge,0.00,68,0.0,,,,,,
England,MRO,Shropshire,Hooded_crow,0.00,68,0.0,,,,,,
England,MRO,Shropshire,Lesser_black_backed_gull,0.00,68,0.0,,,,,,
England,MRO,Shropshire,Skylark,0.00,68,0.0,,,,,,
England,MRO,Staffordshire,House_Sparrow,4.69,1,75.2,,,,,,
England,MRO,Staffordshire,Starling,3.69,2,57.5,,,,,,
England,MRO,Staffordshire,Blackbird,3.56,3,97.3,,,,,,
England,MRO,Staffordshire,Blue_Tit,2.41,4,82.0,,,,,,
England,MRO,Staffordshire,Woodpigeon,2.11,5,73.5,,,,,,
England,MRO,Staffordshire,Chaffinch,1.89,6,54.5,,,,,,
England,MRO,Staffordshire,Goldfinch,1.71,7,37.0,,,,,,
England,MRO,Staffordshire,Robin,1.53,8,88.3,,,,,,
England,MRO,Staffordshire,Great_Tit,1.39,9,57.7,,,,,,
England,MRO,Staffordshire,Dunnock,1.27,10,60.7,,,,,,
England,MRO,Staffordshire,Collared_Dove,1.26,11,55.5,,,,,,
England,MRO,Staffordshire,Long_tailed_tit,1.09,12,27.8,,,,,,
England,MRO,Staffordshire,Greenfinch,0.94,13,32.0,,,,,,
England,MRO,Staffordshire,Magpie,0.92,14,48.6,,,,,,
England,MRO,Staffordshire,Coal_Tit,0.65,15,36.7,,,,,,
England,MRO,Staffordshire,Carrion_crow,0.47,16,22.8,,,,,,
England,MRO,Staffordshire,Jackdaw,0.45,17,14.2,,,,,,
England,MRO,Staffordshire,Feral_pigeon,0.37,18,13.4,,,,,,
England,MRO,Staffordshire,Song_Thrush,0.32,19,26.4,,,,,,
England,MRO,Staffordshire,Wren,0.32,20,27.8,,,,,,
England,MRO,Staffordshire,Bullfinch,0.29,21,13.2,,,,,,
England,MRO,Staffordshire,Fieldfare,0.19,22,8.8,,,,,,
England,MRO,Staffordshire,Great_spotted_woodpecker,0.17,23,13.9,,,,,,
England,MRO,Staffordshire,Pied_wagtail,0.17,24,12.5,,,,,,
England,MRO,Staffordshire,Tree_sparrow,0.16,25,4.2,,,,,,
England,MRO,Staffordshire,Nuthatch,0.16,26,11.5,,,,,,
England,MRO,Staffordshire,Redwing,0.14,27,5.8,,,,,,
England,MRO,Staffordshire,Pheasant,0.13,28,6.6,,,,,,
England,MRO,Staffordshire,Mistle_thrush,0.08,29,5.8,,,,,,
England,MRO,Staffordshire,Common_gull,0.07,30,2.0,,,,,,
England,MRO,Staffordshire,Jay,0.07,31,5.4,,,,,,
England,MRO,Staffordshire,Redpoll,0.07,32,2.4,,,,,,
England,MRO,Staffordshire,Siskin,0.07,33,3.0,,,,,,
England,MRO,Staffordshire,Rook,0.06,34,2.0,,,,,,
England,MRO,Staffordshire,Reed_bunting,0.06,35,2.4,,,,,,
England,MRO,Staffordshire,Blackcap,0.06,36,4.6,,,,,,
England,MRO,Staffordshire,Black_headed_gull,0.04,37,1.1,,,,,,
England,MRO,Staffordshire,Mallard,0.04,38,0.8,,,,,,
England,MRO,Staffordshire,Sparrowhawk,0.04,39,3.5,,,,,,
England,MRO,Staffordshire,Moorhen,0.03,40,1.8,,,,,,
England,MRO,Staffordshire,Buzzard,0.03,41,2.4,,,,,,
England,MRO,Staffordshire,Grey_wagtail,0.03,42,2.3,,,,,,
England,MRO,Staffordshire,Yellowhammer,0.02,43,1.1,,,,,,
England,MRO,Staffordshire,Stock_dove,0.02,44,1.3,,,,,,
England,MRO,Staffordshire,Goldcrest,0.02,45,1.5,,,,,,
England,MRO,Staffordshire,Lesser_spotted_woodpecker,0.02,46,1.5,,,,,,
England,MRO,Staffordshire,Brambling,0.02,47,1.1,,,,,,
England,MRO,Staffordshire,Treecreeper,0.01,48,1.4,,,,,,
England,MRO,Staffordshire,Marsh_tit,0.01,49,1.0,,,,,,
England,MRO,Staffordshire,Grey_heron,0.01,50,1.1,,,,,,
England,MRO,Staffordshire,Kestrel,0.01,51,0.8,,,,,,
England,MRO,Staffordshire,Green_woodpecker,0.01,52,0.7,,,,,,
England,MRO,Staffordshire,Willow_tit,0.01,53,0.7,,,,,,
England,MRO,Staffordshire,Linnet,0.01,54,0.4,,,,,,
England,MRO,Staffordshire,Red_legged_partridge,0.01,55,0.3,,,,,,
England,MRO,Staffordshire,Raven,0.00,56,0.3,,,,,,
England,MRO,Staffordshire,Herring_gull,0.00,57,0.2,,,,,,
England,MRO,Staffordshire,Chiffchaff,0.00,58,0.2,,,,,,
England,MRO,Staffordshire,Tawny_owl,0.00,59,0.2,,,,,,
England,MRO,Staffordshire,Barn_owl,0.00,60,0.2,,,,,,
England,MRO,Staffordshire,Little_owl,0.00,61,0.1,,,,,,
England,MRO,Staffordshire,Meadow_pipit,0.00,62,0.1,,,,,,
England,MRO,Staffordshire,Corn_bunting,0.00,63,0.0,,,,,,
England,MRO,Staffordshire,Waxwing,0.00,64,0.1,,,,,,
England,MRO,Staffordshire,Lesser_black_backed_gull,0.00,65,0.0,,,,,,
England,MRO,Staffordshire,Skylark,0.00,66,0.0,,,,,,
England,MRO,Staffordshire,Black_redstart,0.00,67,0.0,,,,,,
England,MRO,Staffordshire,Ring_necked_parakeet,0.00,67,0.0,,,,,,
England,MRO,Staffordshire,Great_black_backed_gull,0.00,69,0.0,,,,,,
England,MRO,Staffordshire,Grey_partridge,0.00,69,0.0,,,,,,
England,MRO,Staffordshire,Hooded_crow,0.00,69,0.0,,,,,,
England,MRO,Staffordshire,Lapwing,0.00,69,0.0,,,,,,
England,MRO,Staffordshire,Red_kite,0.00,69,0.0,,,,,,
England,MRO,Warwickshire,Blackbird,3.68,1,98.1,,,,,,
England,MRO,Warwickshire,House_Sparrow,3.58,2,69.2,,,,,,
England,MRO,Warwickshire,Starling,3.16,3,60.2,,,,,,
England,MRO,Warwickshire,Blue_Tit,2.64,4,85.1,,,,,,
England,MRO,Warwickshire,Woodpigeon,2.20,5,75.5,,,,,,
England,MRO,Warwickshire,Chaffinch,1.89,6,58.9,,,,,,
England,MRO,Warwickshire,Goldfinch,1.60,7,38.1,,,,,,
England,MRO,Warwickshire,Great_Tit,1.50,8,60.1,,,,,,
England,MRO,Warwickshire,Robin,1.48,9,88.1,,,,,,
England,MRO,Warwickshire,Dunnock,1.27,10,60.6,,,,,,
England,MRO,Warwickshire,Collared_Dove,1.13,11,53.9,,,,,,
England,MRO,Warwickshire,Long_tailed_tit,1.11,12,30.7,,,,,,
England,MRO,Warwickshire,Greenfinch,0.94,13,33.3,,,,,,
England,MRO,Warwickshire,Magpie,0.74,14,41.3,,,,,,
England,MRO,Warwickshire,Coal_Tit,0.51,15,30.6,,,,,,
England,MRO,Warwickshire,Jackdaw,0.45,16,15.0,,,,,,
England,MRO,Warwickshire,Carrion_crow,0.45,17,21.5,,,,,,
England,MRO,Warwickshire,Feral_pigeon,0.36,18,14.4,,,,,,
England,MRO,Warwickshire,Song_Thrush,0.33,19,28.1,,,,,,
England,MRO,Warwickshire,Wren,0.29,20,26.0,,,,,,
England,MRO,Warwickshire,Pied_wagtail,0.23,21,17.8,,,,,,
England,MRO,Warwickshire,Bullfinch,0.22,22,10.7,,,,,,
England,MRO,Warwickshire,Fieldfare,0.19,23,8.0,,,,,,
England,MRO,Warwickshire,Pheasant,0.18,24,7.7,,,,,,
England,MRO,Warwickshire,Blackcap,0.17,25,12.6,,,,,,
England,MRO,Warwickshire,Great_spotted_woodpecker,0.17,26,14.8,,,,,,
England,MRO,Warwickshire,Nuthatch,0.10,27,7.5,,,,,,
