county,species,Mean,Rank,% gardens
Suffolk,Reed_bunting ,0.02,52,0.99
Suffolk,Mistle_thrush ,0.02,53,1.46
Suffolk,Brambling ,0.02,54,1.04
Suffolk,Willow_tit ,0.01,55,0.89
Suffolk,Buzzard ,0.01,56,1.20
Suffolk,Barn_owl ,0.01,57,1.20
Suffolk,Grey_wagtail ,0.01,58,0.89
Suffolk,Skylark,0.00,59,0.26
Suffolk,Great_black_backed_gull ,0.00,60,0.26
Suffolk,Grey_partridge ,0.00,61,0.21
Suffolk,Linnet ,0.00,62,0.26
Suffolk,Little_owl ,0.00,63,0.36
Suffolk,Tawny_owl ,0.00,64,0.31
Suffolk,Raven ,0.00,65,0.10
Suffolk,Chiffchaff ,0.00,66,0.16
Suffolk,Ring_necked_parakeet ,0.00,67,0.16
Suffolk,Black_redstart,0.00,68,0.05
Suffolk,Hooded_crow ,0.00,69,0.05
Suffolk,Red_Kite ,0.00,70,0.10
Suffolk,Corn_bunting,0.00,71,0.05
Suffolk,Meadow_pipit,0.00,72,0.00
Suffolk,Waxwing,0.00,73,0.00
Surrey,Blue_tit ,3.16,1,88.81
Surrey,Woodpigeon ,2.70,2,82.91
Surrey,Blackbird ,2.11,3,89.02
Surrey,House_sparrow ,2.10,4,44.68
Surrey,Starling ,2.03,5,38.49
Surrey,Robin ,1.54,6,89.02
Surrey,Magpie ,1.53,7,68.47
Surrey,Great_tit ,1.43,8,60.26
Surrey,Goldfinch ,1.17,9,28.10
Surrey,Collared_dove ,1.07,10,46.42
Surrey,Carrion_crow ,0.91,11,35.79
Surrey,Jackdaw ,0.88,12,23.04
Surrey,Feral_pigeon ,0.86,13,22.51
Surrey,Ring_necked_parakeet ,0.83,14,25.12
Surrey,Chaffinch ,0.81,15,32.33
Surrey,Dunnock ,0.79,16,45.28
Surrey,Long_tailed_tit ,0.67,17,22.73
Surrey,Coal_tit ,0.51,18,29.01
Surrey,Jay ,0.47,19,32.87
Surrey,Nuthatch ,0.41,20,28.12
Surrey,Greenfinch ,0.36,21,15.23
Surrey,Great_spotted_woodpecker ,0.36,22,29.05
Surrey,Song_thrush ,0.23,23,18.88
Surrey,Common_gull ,0.23,24,4.85
Surrey,Wren ,0.22,25,19.07
Surrey,Pheasant ,0.14,26,5.45
Surrey,Bullfinch ,0.13,27,6.62
Surrey,Black_headed_gull ,0.11,28,2.66
Surrey,Mallard ,0.09,29,1.41
Surrey,Blackcap ,0.09,30,7.15
Surrey,Redwing ,0.08,31,2.69
Surrey,Pied_wagtail ,0.08,32,5.41
Surrey,Green_woodpecker ,0.07,33,6.82
Surrey,Rook ,0.07,34,1.97
Surrey,Fieldfare ,0.06,35,1.21
Surrey,Lesser_spotted_woodpecker ,0.05,36,4.16
Surrey,Tree_sparrow ,0.05,37,1.15
Surrey,Herring_gull ,0.05,38,1.35
Surrey,Goldcrest ,0.04,39,2.85
Surrey,Grey_heron ,0.03,40,3.18
Surrey,Moorhen ,0.03,41,1.64
Surrey,Stock_dove ,0.03,42,1.61
Surrey,Redpoll ,0.03,43,1.05
Surrey,Sparrowhawk ,0.03,44,2.62
Surrey,Buzzard ,0.03,45,1.51
Surrey,Siskin ,0.02,46,1.02
Surrey,Mistle_thrush ,0.02,47,1.84
Surrey,Red_Kite ,0.02,48,1.64
Surrey,Grey_wagtail ,0.02,49,1.67
Surrey,Lapwing,0.02,50,0.10
Surrey,Marsh_tit ,0.01,51,0.98
Surrey,Lesser_black_backed_gull ,0.01,52,0.36
Surrey,Treecreeper ,0.01,53,0.95
Surrey,Kestrel ,0.01,54,0.69
Surrey,Reed_bunting ,0.01,55,0.36
Surrey,Willow_tit ,0.01,56,0.39
Surrey,Red_legged_partridge ,0.00,57,0.13
Surrey,Brambling ,0.00,58,0.23
Surrey,Chiffchaff ,0.00,59,0.30
Surrey,Yellowhammer ,0.00,60,0.23
Surrey,Tawny_owl ,0.00,61,0.23
Surrey,Raven ,0.00,62,0.20
Surrey,Linnet ,0.00,63,0.16
Surrey,Great_black_backed_gull ,0.00,64,0.07
Surrey,Little_owl ,0.00,65,0.07
Surrey,Barn_owl ,0.00,66,0.07
Surrey,Hooded_crow ,0.00,67,0.07
Surrey,Black_redstart,0.00,68,0.00
Surrey,Corn_bunting,0.00,69,0.00
Surrey,Grey_partridge ,0.00,70,0.00
Surrey,Meadow_pipit,0.00,71,0.00
Surrey,Skylark,0.00,72,0.00
Surrey,Waxwing,0.00,73,0.00
Swansea,House_sparrow ,5.46,1,72.22
Swansea,Starling ,3.56,2,45.14
Swansea,Blue_tit ,2.96,3,80.92
Swansea,Blackbird ,2.27,4,88.49
Swansea,Jackdaw ,2.22,5,47.97
Swansea,Magpie ,1.75,6,71.27
Swansea,Robin ,1.54,7,90.14
Swansea,Chaffinch ,1.52,8,43.83
Swansea,Great_tit ,1.31,9,52.08
Swansea,Woodpigeon ,1.28,10,56.17
Swansea,Collared_dove ,1.07,11,46.53
Swansea,Goldfinch ,0.94,12,20.31
Swansea,Carrion_crow ,0.89,13,29.94
Swansea,Long_tailed_tit ,0.79,14,21.81
Swansea,Dunnock ,0.76,15,41.53
Swansea,Coal_tit ,0.67,16,35.64
Swansea,Feral_pigeon ,0.63,17,17.44
Swansea,Bullfinch ,0.52,18,24.00
Swansea,Nuthatch ,0.44,19,28.92
Swansea,Common_gull ,0.44,20,10.00
Swansea,Herring_gull ,0.42,21,10.76
Swansea,Wren ,0.40,22,32.59
Swansea,Jay ,0.37,23,24.00
Swansea,Song_thrush ,0.26,24,19.96
Swansea,Great_spotted_woodpecker ,0.25,25,22.31
Swansea,Greenfinch ,0.25,26,11.39
Swansea,Pied_wagtail ,0.18,27,11.55
Swansea,Tree_sparrow ,0.18,28,3.59
Swansea,Rook ,0.16,29,4.38
Swansea,Black_headed_gull ,0.12,30,4.38
Swansea,Blackcap ,0.11,31,8.76
Swansea,Goldcrest ,0.08,32,6.80
Swansea,Reed_bunting ,0.08,33,3.59
Swansea,Buzzard ,0.07,34,3.59
Swansea,Lesser_black_backed_gull ,0.06,35,1.99
Swansea,Pheasant ,0.06,36,1.99
Swansea,Marsh_tit ,0.04,37,2.40
Swansea,Sparrowhawk ,0.04,38,3.59
Swansea,Grey_wagtail ,0.04,39,3.19
Swansea,Mistle_thrush ,0.04,40,2.39
Swansea,Moorhen ,0.03,41,1.20
Swansea,Mallard ,0.03,42,0.40
Swansea,Red_Kite ,0.02,43,1.60
Swansea,Green_woodpecker ,0.02,44,2.39
Swansea,Redpoll ,0.02,45,1.20
Swansea,Siskin ,0.02,46,1.99
Swansea,Lesser_spotted_woodpecker ,0.02,47,1.99
Swansea,Kestrel ,0.02,48,1.20
Swansea,Treecreeper ,0.02,49,1.59
Swansea,Grey_heron ,0.01,50,1.20
Swansea,Linnet ,0.01,51,1.20
Swansea,Redwing ,0.01,52,0.40
Swansea,Raven ,0.01,53,0.80
Swansea,Barn_owl ,0.01,54,0.80
Swansea,Meadow_pipit,0.01,55,0.40
Swansea,Ring_necked_parakeet ,0.01,56,0.80
Swansea,Willow_tit ,0.01,57,0.80
Swansea,Black_redstart,0.00,58,0.40
Swansea,Corn_bunting,0.00,59,0.40
Swansea,Fieldfare ,0.00,60,0.40
Swansea,Tawny_owl ,0.00,61,0.40
Swansea,Yellowhammer ,0.00,62,0.40
Swansea,Brambling ,0.00,63,0.00
Swansea,Chiffchaff ,0.00,64,0.00
Swansea,Great_black_backed_gull ,0.00,65,0.00
Swansea,Grey_partridge ,0.00,66,0.00
Swansea,Hooded_crow ,0.00,67,0.00
Swansea,Lapwing,0.00,68,0.00
Swansea,Little_owl ,0.00,69,0.00
Swansea,Red_legged_partridge ,0.00,70,0.00
Swansea,Skylark,0.00,71,0.00
Swansea,Stock_dove ,0.00,72,0.00
Swansea,Waxwing,0.00,73,0.00
Tees Valley,Starling ,4.42,1,52.81
Tees Valley,House_sparrow ,4.25,2,65.31
Tees Valley,Blackbird ,3.43,3,93.52
Tees Valley,Blue_tit ,2.47,4,77.08
Tees Valley,Woodpigeon ,1.75,5,67.22
Tees Valley,Robin ,1.22,6,81.97
Tees Valley,Great_tit ,1.18,7,49.15
Tees Valley,Goldfinch ,1.10,8,24.07
Tees Valley,Collared_dove ,1.07,9,45.13
Tees Valley,Magpie ,1.00,10,48.95
Tees Valley,Chaffinch ,0.94,11,33.81
Tees Valley,Dunnock ,0.91,12,44.82
Tees Valley,Feral_pigeon ,0.91,13,23.65
Tees Valley,Carrion_crow ,0.71,14,28.16
Tees Valley,Coal_tit ,0.65,15,33.33
Tees Valley,Common_gull ,0.64,16,13.35
Tees Valley,Tree_sparrow ,0.64,17,12.74
Tees Valley,Long_tailed_tit ,0.59,18,14.59
Tees Valley,Jackdaw ,0.52,19,17.39
Tees Valley,Bullfinch ,0.47,20,18.73
Tees Valley,Wren ,0.40,21,35.12
Tees Valley,Greenfinch ,0.39,22,15.81
Tees Valley,Black_headed_gull ,0.30,23,5.71
Tees Valley,Pheasant ,0.29,24,13.63
Tees Valley,Great_spotted_woodpecker ,0.23,25,19.18
Tees Valley,Herring_gull ,0.19,26,6.66
Tees Valley,Rook ,0.18,27,6.34
Tees Valley,Nuthatch ,0.13,28,8.56
Tees Valley,Jay ,0.12,29,8.10
Tees Valley,Song_thrush ,0.10,30,7.51
Tees Valley,Redwing ,0.09,31,2.06
Tees Valley,Sparrowhawk ,0.09,32,8.56
Tees Valley,Moorhen ,0.08,33,2.85
Tees Valley,Pied_wagtail ,0.07,34,5.08
Tees Valley,Yellowhammer ,0.07,35,2.38
Tees Valley,Reed_bunting ,0.05,36,1.90
Tees Valley,Goldcrest ,0.03,37,3.01
Tees Valley,Mallard ,0.03,38,0.79
Tees Valley,Lesser_spotted_woodpecker ,0.03,39,2.70
Tees Valley,Blackcap ,0.03,40,2.22
Tees Valley,Grey_wagtail ,0.03,41,2.69
Tees Valley,Mistle_thrush ,0.03,42,1.74
Tees Valley,Stock_dove ,0.03,43,1.11
Tees Valley,Treecreeper ,0.02,44,1.90
Tees Valley,Ring_necked_parakeet ,0.02,45,0.95
Tees Valley,Marsh_tit ,0.02,46,1.27
Tees Valley,Willow_tit ,0.02,47,1.11
Tees Valley,Kestrel ,0.02,48,1.74
Tees Valley,Siskin ,0.02,49,1.11
Tees Valley,Fieldfare ,0.02,50,0.95
Tees Valley,Redpoll ,0.01,51,0.48
Tees Valley,Grey_heron ,0.01,52,0.95
Tees Valley,Lesser_black_backed_gull ,0.01,53,0.48
Tees Valley,Hooded_crow ,0.01,54,0.32
Tees Valley,Brambling ,0.00,55,0.48
Tees Valley,Linnet ,0.00,56,0.32
Tees Valley,Red_legged_partridge ,0.00,57,0.32
Tees Valley,Tawny_owl ,0.00,58,0.48
Tees Valley,Raven ,0.00,59,0.32
Tees Valley,Buzzard ,0.00,60,0.32
Tees Valley,Green_woodpecker ,0.00,61,0.32
Tees Valley,Little_owl ,0.00,62,0.32
Tees Valley,Chiffchaff ,0.00,63,0.16
Tees Valley,Corn_bunting,0.00,64,0.16
Tees Valley,Waxwing,0.00,65,0.16
Tees Valley,Barn_owl ,0.00,66,0.00
Tees Valley,Black_redstart,0.00,67,0.00
Tees Valley,Great_black_backed_gull ,0.00,68,0.00
Tees Valley,Grey_partridge ,0.00,69,0.00
Tees Valley,Lapwing,0.00,70,0.00
Tees Valley,Meadow_pipit,0.00,71,0.00
Tees Valley,Red_Kite ,0.00,72,0.00
Tees Valley,Skylark,0.00,73,0.00
Torfaen,House_sparrow ,5.73,1,70.37
Torfaen,Blackbird ,2.83,2,90.77
Torfaen,Blue_tit ,2.39,3,76.00
Torfaen,Starling ,1.62,4,33.85
Torfaen,Robin ,1.60,5,89.23
Torfaen,Magpie ,1.52,6,62.96
Torfaen,Woodpigeon ,1.22,7,58.15
Torfaen,Carrion_crow ,1.09,8,27.03
Torfaen,Great_tit ,1.07,9,44.62
Torfaen,Goldfinch ,1.02,10,21.23
Torfaen,Collared_dove ,0.99,11,40.62
Torfaen,Jackdaw ,0.97,12,27.03
Torfaen,Chaffinch ,0.92,13,33.23
Torfaen,Long_tailed_tit ,0.81,14,21.23
Torfaen,Dunnock ,0.75,15,35.49
Torfaen,Jay ,0.64,16,32.50
Torfaen,Coal_tit ,0.61,17,30.86
Torfaen,Nuthatch ,0.41,18,26.25
Torfaen,Bullfinch ,0.38,19,21.25
Torfaen,Greenfinch ,0.37,20,12.31
Torfaen,Wren ,0.34,21,29.41
Torfaen,Tree_sparrow ,0.28,22,1.25
Torfaen,Feral_pigeon ,0.24,23,9.46
Torfaen,Pied_wagtail ,0.24,24,10.00
Torfaen,Song_thrush ,0.23,25,16.82
Torfaen,Great_spotted_woodpecker ,0.18,26,13.75
Torfaen,Siskin ,0.18,27,6.25
Torfaen,Rook ,0.15,28,2.50
Torfaen,Black_headed_gull ,0.11,29,1.25
Torfaen,Common_gull ,0.09,30,3.75
Torfaen,Redpoll ,0.09,31,3.75
Torfaen,Blackcap ,0.08,32,6.25
Torfaen,Sparrowhawk ,0.08,33,6.25
Torfaen,Grey_wagtail ,0.06,34,3.75
Torfaen,Buzzard ,0.05,35,2.50
Torfaen,Lesser_black_backed_gull ,0.05,36,2.50
Torfaen,Treecreeper ,0.05,37,3.75
Torfaen,Goldcrest ,0.04,38,3.75
Torfaen,Lesser_spotted_woodpecker ,0.04,39,2.50
Torfaen,Mistle_thrush ,0.04,40,2.50
Torfaen,Mallard ,0.03,41,1.25
Torfaen,Green_woodpecker ,0.01,42,1.25
Torfaen,Grey_heron ,0.01,43,1.25
Torfaen,Herring_gull ,0.01,44,1.25
Torfaen,Willow_tit ,0.01,45,1.25
Torfaen,Barn_owl ,0.00,46,0.00
Torfaen,Black_redstart,0.00,47,0.00
Torfaen,Brambling ,0.00,48,0.00
Torfaen,Chiffchaff ,0.00,49,0.00
Torfaen,Corn_bunting,0.00,50,0.00
Torfaen,Fieldfare ,0.00,51,0.00
Torfaen,Great_black_backed_gull ,0.00,52,0.00
Torfaen,Grey_partridge ,0.00,53,0.00
Torfaen,Hooded_crow ,0.00,54,0.00
Torfaen,Kestrel ,0.00,55,0.00
Torfaen,Lapwing,0.00,56,0.00
Torfaen,Linnet ,0.00,57,0.00
Torfaen,Little_owl ,0.00,58,0.00
Torfaen,Marsh_tit ,0.00,59,0.00
Torfaen,Meadow_pipit,0.00,60,0.00
Torfaen,Moorhen ,0.00,61,0.00
Torfaen,Pheasant ,0.00,62,0.00
Torfaen,Raven ,0.00,63,0.00
Torfaen,Red_Kite ,0.00,64,0.00
Torfaen,Red_legged_partridge ,0.00,65,0.00
Torfaen,Redwing ,0.00,66,0.00
Torfaen,Reed_bunting ,0.00,67,0.00
Torfaen,Ring_necked_parakeet ,0.00,68,0.00
Torfaen,Skylark,0.00,69,0.00
Torfaen,Stock_dove ,0.00,70,0.00
Torfaen,Tawny_owl ,0.00,71,0.00
Torfaen,Waxwing,0.00,72,0.00
Torfaen,Yellowhammer ,0.00,73,0.00
Tyne and Wear,Starling ,4.18,1,48.68
Tyne and Wear,House_sparrow ,4.12,2,63.48
Tyne and Wear,Blackbird ,2.92,3,91.49
Tyne and Wear,Blue_tit ,2.53,4,78.56
Tyne and Wear,Woodpigeon ,1.83,5,69.40
Tyne and Wear,Magpie ,1.41,6,60.57
Tyne and Wear,Feral_pigeon ,1.19,7,28.42
Tyne and Wear,Robin ,1.13,8,79.55
Tyne and Wear,Collared_dove ,1.12,9,45.52
Tyne and Wear,Goldfinch ,1.10,10,21.89
Tyne and Wear,Great_tit ,1.09,11,46.52
Tyne and Wear,Jackdaw ,0.86,12,25.90
Tyne and Wear,Common_gull ,0.76,13,17.23
Tyne and Wear,Dunnock ,0.76,14,39.41
Tyne and Wear,Carrion_crow ,0.65,15,25.13
Tyne and Wear,Coal_tit ,0.62,16,32.44
Tyne and Wear,Chaffinch ,0.58,17,23.27
Tyne and Wear,Bullfinch ,0.44,18,18.58
Tyne and Wear,Tree_sparrow ,0.43,19,8.52
Tyne and Wear,Herring_gull ,0.36,20,12.24
Tyne and Wear,Greenfinch ,0.36,21,14.84
Tyne and Wear,Wren ,0.34,22,28.65
Tyne and Wear,Long_tailed_tit ,0.28,23,8.72
Tyne and Wear,Great_spotted_woodpecker ,0.23,24,20.06
Tyne and Wear,Black_headed_gull ,0.23,25,5.80
Tyne and Wear,Pheasant ,0.18,26,7.88
Tyne and Wear,Rook ,0.17,27,3.53
Tyne and Wear,Song_thrush ,0.14,28,9.77
Tyne and Wear,Nuthatch ,0.13,29,8.35
Tyne and Wear,Jay ,0.11,30,7.38
Tyne and Wear,Sparrowhawk ,0.09,31,8.03
Tyne and Wear,Reed_bunting ,0.07,32,2.89
Tyne and Wear,Red_Kite ,0.07,33,4.33
Tyne and Wear,Redwing ,0.06,34,1.77
Tyne and Wear,Blackcap ,0.05,35,4.49
Tyne and Wear,Mistle_thrush ,0.04,36,3.21
Tyne and Wear,Yellowhammer ,0.04,37,1.77
Tyne and Wear,Pied_wagtail ,0.04,38,3.22
Tyne and Wear,Moorhen ,0.03,39,1.93
Tyne and Wear,Siskin ,0.03,40,1.12
Tyne and Wear,Mallard ,0.03,41,0.48
Tyne and Wear,Goldcrest ,0.02,42,2.25
Tyne and Wear,Kestrel ,0.02,43,2.41
Tyne and Wear,Stock_dove ,0.02,44,1.44
Tyne and Wear,Marsh_tit ,0.02,45,1.13
Tyne and Wear,Ring_necked_parakeet ,0.02,46,0.64
Tyne and Wear,Grey_heron ,0.02,47,1.77
Tyne and Wear,Grey_wagtail ,0.02,48,1.29
Tyne and Wear,Lesser_spotted_woodpecker ,0.01,49,1.44
Tyne and Wear,Treecreeper ,0.01,50,1.28
Tyne and Wear,Lesser_black_backed_gull ,0.01,51,0.48
Tyne and Wear,Willow_tit ,0.01,52,0.80
Tyne and Wear,Redpoll ,0.01,53,0.64
Tyne and Wear,Brambling ,0.01,54,0.80
Tyne and Wear,Raven ,0.01,55,0.32
Tyne and Wear,Fieldfare ,0.01,56,0.48
Tyne and Wear,Buzzard ,0.00,57,0.32
Tyne and Wear,Chiffchaff ,0.00,58,0.32
Tyne and Wear,Hooded_crow ,0.00,59,0.16
Tyne and Wear,Corn_bunting,0.00,60,0.16
Tyne and Wear,Green_woodpecker ,0.00,61,0.16
Tyne and Wear,Linnet ,0.00,62,0.16
Tyne and Wear,Little_owl ,0.00,63,0.16
Tyne and Wear,Barn_owl ,0.00,64,0.00
Tyne and Wear,Black_redstart,0.00,65,0.00
Tyne and Wear,Great_black_backed_gull ,0.00,66,0.00
Tyne and Wear,Grey_partridge ,0.00,67,0.00
Tyne and Wear,Lapwing,0.00,68,0.00
Tyne and Wear,Meadow_pipit,0.00,69,0.00
Tyne and Wear,Red_legged_partridge ,0.00,70,0.00
Tyne and Wear,Skylark,0.00,71,0.00
Tyne and Wear,Tawny_owl ,0.00,72,0.00
Tyne and Wear,Waxwing,0.00,73,0.00
Tyrone,House_sparrow ,6.51,1,75.27
Tyrone,Chaffinch ,5.16,2,85.40
Tyrone,Starling ,4.76,3,52.88
Tyrone,Blue_tit ,3.16,4,82.44
Tyrone,Blackbird ,2.68,5,92.11
Tyrone,Carrion_crow ,2.62,6,0.00
Tyrone,Goldfinch ,2.53,7,39.27
Tyrone,Robin ,2.45,8,96.04
Tyrone,Great_tit ,2.35,9,70.25
Tyrone,Magpie ,1.90,10,70.25
Tyrone,Hooded_crow ,1.71,11,46.58
Tyrone,Coal_tit ,1.56,12,56.27
Tyrone,Jackdaw ,1.48,13,32.97
Tyrone,Collared_dove ,1.32,14,44.60
Tyrone,Greenfinch ,0.91,15,32.97
Tyrone,Dunnock ,0.87,16,37.63
Tyrone,Long_tailed_tit ,0.86,17,19.71
Tyrone,Woodpigeon ,0.76,18,24.73
Tyrone,Pied_wagtail ,0.74,19,44.19
Tyrone,Feral_pigeon ,0.72,20,12.64
Tyrone,Rook ,0.59,21,14.12
Tyrone,Wren ,0.58,22,36.81
Tyrone,Song_thrush ,0.57,23,37.16
Tyrone,Fieldfare ,0.52,24,3.49
Tyrone,Redpoll ,0.47,25,15.12
Tyrone,Redwing ,0.25,26,5.88
Tyrone,Bullfinch ,0.22,27,9.30
Tyrone,Pheasant ,0.22,28,16.28
Tyrone,Tree_sparrow ,0.21,29,4.65
Tyrone,Siskin ,0.20,30,8.14
Tyrone,Buzzard ,0.08,31,8.14
Tyrone,Mistle_thrush ,0.06,32,4.71
Tyrone,Jay ,0.06,33,3.49
Tyrone,Nuthatch ,0.06,34,1.16
Tyrone,Grey_heron ,0.05,35,3.49
Tyrone,Reed_bunting ,0.05,36,1.16
Tyrone,Sparrowhawk ,0.05,37,4.65
Tyrone,Goldcrest ,0.02,38,2.33
Tyrone,Raven ,0.02,39,1.16
Tyrone,Treecreeper ,0.02,40,1.16
Tyrone,Willow_tit ,0.02,41,1.16
Tyrone,Black_headed_gull ,0.01,42,1.16
Tyrone,Blackcap ,0.01,43,1.16
Tyrone,Kestrel ,0.01,44,1.16
Tyrone,Moorhen ,0.01,45,1.16
Tyrone,Barn_owl ,0.00,46,0.00
Tyrone,Black_redstart,0.00,47,0.00
Tyrone,Brambling ,0.00,48,0.00
Tyrone,Chiffchaff ,0.00,49,0.00
Tyrone,Common_gull ,0.00,50,0.00
Tyrone,Corn_bunting,0.00,51,0.00
Tyrone,Great_black_backed_gull ,0.00,52,0.00
Tyrone,Great_spotted_woodpecker ,0.00,53,0.00
Tyrone,Green_woodpecker ,0.00,54,0.00
Tyrone,Grey_partridge ,0.00,55,0.00
Tyrone,Grey_wagtail ,0.00,56,0.00
Tyrone,Herring_gull ,0.00,57,0.00
Tyrone,Lapwing,0.00,58,0.00
Tyrone,Lesser_black_backed_gull ,0.00,59,0.00
Tyrone,Lesser_spotted_woodpecker ,0.00,60,0.00
Tyrone,Linnet ,0.00,61,0.00
Tyrone,Little_owl ,0.00,62,0.00
Tyrone,Mallard ,0.00,63,0.00
Tyrone,Marsh_tit ,0.00,64,0.00
Tyrone,Meadow_pipit,0.00,65,0.00
Tyrone,Red_Kite ,0.00,66,0.00
Tyrone,Red_legged_partridge ,0.00,67,0.00
Tyrone,Ring_necked_parakeet ,0.00,68,0.00
Tyrone,Skylark,0.00,69,0.00
Tyrone,Stock_dove ,0.00,70,0.00
Tyrone,Tawny_owl ,0.00,71,0.00
Tyrone,Waxwing,0.00,72,0.00
Tyrone,Yellowhammer ,0.00,73,0.00
Vale of Glamorgan,House_sparrow ,5.05,1,68.94
Vale of Glamorgan,Starling ,2.83,2,36.45
Vale of Glamorgan,Blue_tit ,2.64,3,75.00
Vale of Glamorgan,Blackbird ,2.38,4,90.97
Vale of Glamorgan,Magpie ,1.60,5,67.61
Vale of Glamorgan,Robin ,1.39,6,87.20
Vale of Glamorgan,Woodpigeon ,1.21,7,52.29
Vale of Glamorgan,Jackdaw ,1.19,8,35.17
Vale of Glamorgan,Great_tit ,1.12,9,45.66
Vale of Glamorgan,Carrion_crow ,1.04,10,35.84
Vale of Glamorgan,Chaffinch ,1.00,11,35.44
Vale of Glamorgan,Collared_dove ,0.89,12,37.18
Vale of Glamorgan,Feral_pigeon ,0.83,13,19.59
Vale of Glamorgan,Goldfinch ,0.79,14,17.56
Vale of Glamorgan,Long_tailed_tit ,0.77,15,20.22
Vale of Glamorgan,Dunnock ,0.71,16,38.29
Vale of Glamorgan,Common_gull ,0.50,17,12.56
Vale of Glamorgan,Coal_tit ,0.42,18,24.49
Vale of Glamorgan,Greenfinch ,0.41,19,12.50
Vale of Glamorgan,Herring_gull ,0.40,20,12.14
Vale of Glamorgan,Wren ,0.35,21,32.42
Vale of Glamorgan,Jay ,0.29,22,18.36
Vale of Glamorgan,Bullfinch ,0.25,23,13.53
Vale of Glamorgan,Pied_wagtail ,0.21,24,13.59
Vale of Glamorgan,Song_thrush ,0.21,25,15.49
Vale of Glamorgan,Blackcap ,0.20,26,14.98
Vale of Glamorgan,Rook ,0.17,27,6.76
Vale of Glamorgan,Great_spotted_woodpecker ,0.16,28,14.98
Vale of Glamorgan,Nuthatch ,0.12,29,9.66
Vale of Glamorgan,Pheasant ,0.11,30,7.25
Vale of Glamorgan,Buzzard ,0.08,31,5.31
Vale of Glamorgan,Sparrowhawk ,0.07,32,6.76
Vale of Glamorgan,Lesser_black_backed_gull ,0.06,33,3.38
Vale of Glamorgan,Tree_sparrow ,0.04,34,1.93
Vale of Glamorgan,Grey_wagtail ,0.03,35,3.38
Vale of Glamorgan,Green_woodpecker ,0.03,36,2.90
Vale of Glamorgan,Yellowhammer ,0.03,37,0.97
Vale of Glamorgan,Goldcrest ,0.02,38,2.43
Vale of Glamorgan,Treecreeper ,0.02,39,1.93
Vale of Glamorgan,Raven ,0.01,40,0.98
Vale of Glamorgan,Grey_heron ,0.01,41,1.45
Vale of Glamorgan,Lesser_spotted_woodpecker ,0.01,42,1.45
Vale of Glamorgan,Mistle_thrush ,0.01,43,1.45
Vale of Glamorgan,Reed_bunting ,0.01,44,1.45
Vale of Glamorgan,Black_headed_gull ,0.01,45,0.48
Vale of Glamorgan,Kestrel ,0.01,46,0.97
Vale of Glamorgan,Siskin ,0.01,47,0.48
Vale of Glamorgan,Willow_tit ,0.01,48,0.48
Vale of Glamorgan,Marsh_tit ,0.00,49,0.48
Vale of Glamorgan,Meadow_pipit,0.00,50,0.48
Vale of Glamorgan,Moorhen ,0.00,51,0.48
Vale of Glamorgan,Red_Kite ,0.00,52,0.48
Vale of Glamorgan,Redwing ,0.00,53,0.48
Vale of Glamorgan,Barn_owl ,0.00,54,0.00
Vale of Glamorgan,Black_redstart,0.00,55,0.00
Vale of Glamorgan,Brambling ,0.00,56,0.00
Vale of Glamorgan,Chiffchaff ,0.00,57,0.00
Vale of Glamorgan,Corn_bunting,0.00,58,0.00
Vale of Glamorgan,Fieldfare ,0.00,59,0.00
Vale of Glamorgan,Great_black_backed_gull ,0.00,60,0.00
Vale of Glamorgan,Grey_partridge ,0.00,61,0.00
Vale of Glamorgan,Hooded_crow ,0.00,62,0.00
Vale of Glamorgan,Lapwing,0.00,63,0.00
Vale of Glamorgan,Linnet ,0.00,64,0.00
Vale of Glamorgan,Little_owl ,0.00,65,0.00
Vale of Glamorgan,Mallard ,0.00,66,0.00
Vale of Glamorgan,Red_legged_partridge ,0.00,67,0.00
Vale of Glamorgan,Redpoll ,0.00,68,0.00
Vale of Glamorgan,Ring_necked_parakeet ,0.00,69,0.00
Vale of Glamorgan,Skylark,0.00,70,0.00
Vale of Glamorgan,Stock_dove ,0.00,71,0.00
Vale of Glamorgan,Tawny_owl ,0.00,72,0.00
Vale of Glamorgan,Waxwing,0.00,73,0.00
Warwickshire,House_sparrow ,4.41,1,68.14
Warwickshire,Blackbird ,2.96,2,93.80
Warwickshire,Starling ,2.66,3,45.00
Warwickshire,Blue_tit ,2.52,4,81.56
Warwickshire,Woodpigeon ,2.13,5,76.15
Warwickshire,Robin ,1.41,6,86.68
Warwickshire,Goldfinch ,1.34,7,29.81
Warwickshire,Great_tit ,1.32,8,53.71
Warwickshire,Magpie ,1.06,9,52.14
Warwickshire,Dunnock ,0.98,10,47.32
Warwickshire,Chaffinch ,0.96,11,34.51
Warwickshire,Collared_dove ,0.92,12,42.45
Warwickshire,Long_tailed_tit ,0.82,13,23.89
Warwickshire,Feral_pigeon ,0.55,14,17.36
Warwickshire,Carrion_crow ,0.53,15,23.69
Warwickshire,Jackdaw ,0.49,16,14.33
Warwickshire,Greenfinch ,0.44,17,18.11
Warwickshire,Coal_tit ,0.42,18,25.80
Warwickshire,Wren ,0.33,19,28.17
Warwickshire,Great_spotted_woodpecker ,0.28,20,24.03
Warwickshire,Nuthatch ,0.28,21,19.25
Warwickshire,Common_gull ,0.26,22,7.92
Warwickshire,Bullfinch ,0.25,23,12.54
